payment_id,customer_id,amount,timestamp,payment_method,status,failure_reason,attempt_number
PAY_001548,CUST_00078,3462.07,2025-02-28 12:20:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001549,CUST_00078,3619.36,2025-03-07 12:59:00,NETBANKING,SUCCESS,,1
PAY_001550,CUST_00078,3899.79,2025-03-14 12:33:00,NETBANKING,SUCCESS,,1
PAY_001551,CUST_00078,3927.29,2025-03-21 12:44:00,NETBANKING,SUCCESS,,1
PAY_001552,CUST_00078,2821.94,2025-03-28 12:18:00,NETBANKING,SUCCESS,,1
PAY_001553,CUST_00078,3434.54,2025-04-04 11:23:00,UPI,SUCCESS,,1
PAY_001554,CUST_00078,3005.44,2025-04-11 12:35:00,NETBANKING,SUCCESS,,1
PAY_001555,CUST_00078,3171.21,2025-04-18 12:29:00,NETBANKING,SUCCESS,,1
PAY_001556,CUST_00078,2965.81,2025-04-25 12:37:00,UPI,SUCCESS,,1
PAY_001557,CUST_00078,3451.48,2025-05-02 12:35:00,NETBANKING,SUCCESS,,1
PAY_001558,CUST_00078,2822.19,2025-05-09 12:35:00,NETBANKING,SUCCESS,,1
PAY_001559,CUST_00078,3640.95,2025-05-16 12:20:00,WALLET,SUCCESS,,1
PAY_001560,CUST_00078,3578.88,2025-05-23 13:48:00,UPI,SUCCESS,,1
PAY_001561,CUST_00079,1930.02,2025-01-09 18:04:00,NETBANKING,SUCCESS,,1
PAY_001562,CUST_00079,1473.76,2025-01-23 18:45:00,CARD,SUCCESS,,1
PAY_001563,CUST_00079,1813.9,2025-02-06 18:21:00,NETBANKING,SUCCESS,,1
PAY_001564,CUST_00079,1742.0,2025-02-20 19:26:00,NETBANKING,SUCCESS,,1
PAY_001565,CUST_00079,1455.45,2025-03-06 17:52:00,NETBANKING,SUCCESS,,1
PAY_001566,CUST_00079,1476.56,2025-03-20 18:14:00,NETBANKING,SUCCESS,,1
PAY_001567,CUST_00079,1874.59,2025-04-03 17:41:00,NETBANKING,SUCCESS,,1
PAY_001568,CUST_00079,1472.21,2025-04-17 18:48:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_001569,CUST_00079,1817.27,2025-05-01 18:24:00,NETBANKING,SUCCESS,,1
PAY_001570,CUST_00079,1334.3,2025-05-15 18:31:00,NETBANKING,SUCCESS,,1
PAY_001571,CUST_00079,1450.75,2025-05-29 17:02:00,NETBANKING,SUCCESS,,1
PAY_001572,CUST_00079,1549.17,2025-06-12 18:00:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001573,CUST_00079,1419.19,2025-06-26 18:13:00,NETBANKING,SUCCESS,,1
PAY_001574,CUST_00079,1493.96,2025-07-10 19:18:00,NETBANKING,SUCCESS,,1
PAY_001575,CUST_00079,1719.45,2025-07-24 18:48:00,NETBANKING,SUCCESS,,1
PAY_001576,CUST_00079,1397.37,2025-08-07 18:25:00,NETBANKING,SUCCESS,,1
PAY_001577,CUST_00079,1761.8,2025-08-21 19:41:00,UPI,SUCCESS,,1
PAY_001578,CUST_00079,1849.37,2025-09-04 17:24:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001579,CUST_00079,1811.54,2025-09-18 19:47:00,WALLET,SUCCESS,,1
PAY_001580,CUST_00079,1518.83,2025-10-02 19:52:00,NETBANKING,SUCCESS,,1
PAY_001581,CUST_00080,1504.95,2025-01-13 17:56:00,CARD,SUCCESS,,1
PAY_001582,CUST_00080,1156.44,2025-01-27 16:00:00,CARD,SUCCESS,,1
PAY_001583,CUST_00080,1246.26,2025-02-10 16:46:00,CARD,FAILED,BANK_ERROR,1
PAY_001584,CUST_00080,1336.14,2025-02-24 16:30:00,CARD,FAILED,BANK_ERROR,1
PAY_001585,CUST_00080,1099.48,2025-03-10 15:39:00,CARD,SUCCESS,,1
PAY_001586,CUST_00080,1049.37,2025-03-24 15:54:00,CARD,SUCCESS,,1
PAY_001587,CUST_00080,1423.75,2025-04-07 16:24:00,UPI,SUCCESS,,1
PAY_001588,CUST_00080,1143.06,2025-04-21 16:41:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001589,CUST_00080,1384.56,2025-05-05 16:26:00,CARD,SUCCESS,,1
PAY_001590,CUST_00080,1117.53,2025-05-19 15:19:00,CARD,FAILED,BANK_ERROR,1
PAY_001591,CUST_00080,1375.73,2025-06-02 15:58:00,UPI,FAILED,UNKNOWN,1
PAY_001592,CUST_00080,1102.26,2025-06-16 16:00:00,CARD,SUCCESS,,1
PAY_001593,CUST_00080,1334.37,2025-06-30 17:44:00,CARD,SUCCESS,,1
PAY_001594,CUST_00080,1425.15,2025-07-14 16:04:00,CARD,SUCCESS,,1
PAY_001595,CUST_00080,1062.91,2025-07-28 16:01:00,CARD,SUCCESS,,1
PAY_001596,CUST_00080,1344.45,2025-08-11 16:00:00,CARD,SUCCESS,,1
PAY_001597,CUST_00080,1190.43,2025-08-25 16:45:00,CARD,SUCCESS,,1
PAY_001598,CUST_00080,1185.42,2025-09-08 15:42:00,UPI,SUCCESS,,1
PAY_001599,CUST_00080,1066.54,2025-09-22 15:41:00,CARD,FAILED,UNKNOWN,1
PAY_001600,CUST_00080,1486.21,2025-10-06 16:45:00,CARD,SUCCESS,,1
PAY_001601,CUST_00081,3382.45,2025-01-03 18:52:00,NETBANKING,SUCCESS,,1
PAY_001602,CUST_00081,2935.41,2025-02-03 19:34:00,NETBANKING,SUCCESS,,1
PAY_001603,CUST_00081,3245.15,2025-03-03 19:25:00,CARD,SUCCESS,,1
PAY_001604,CUST_00081,3229.03,2025-04-03 19:26:00,NETBANKING,SUCCESS,,1
PAY_001605,CUST_00081,3226.76,2025-05-03 18:59:00,NETBANKING,SUCCESS,,1
PAY_001606,CUST_00081,3428.8,2025-06-03 17:21:00,WALLET,SUCCESS,,1
PAY_001607,CUST_00081,3874.32,2025-07-03 19:40:00,NETBANKING,SUCCESS,,1
PAY_001608,CUST_00081,3684.44,2025-08-03 18:52:00,NETBANKING,SUCCESS,,1
PAY_001609,CUST_00081,2793.52,2025-09-03 19:34:00,NETBANKING,SUCCESS,,1
PAY_001610,CUST_00081,3707.06,2025-10-03 18:43:00,NETBANKING,SUCCESS,,1
PAY_001611,CUST_00081,3276.41,2025-11-03 19:59:00,NETBANKING,SUCCESS,,1
PAY_001612,CUST_00081,3764.26,2025-12-03 18:44:00,NETBANKING,SUCCESS,,1
PAY_001613,CUST_00081,3685.43,2026-01-03 18:53:00,WALLET,SUCCESS,,1
PAY_001614,CUST_00081,3989.0,2026-02-03 18:09:00,NETBANKING,SUCCESS,,1
PAY_001615,CUST_00081,3022.34,2026-03-03 18:52:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001616,CUST_00081,3140.73,2026-04-03 17:01:00,NETBANKING,SUCCESS,,1
PAY_001617,CUST_00081,3355.26,2026-05-03 17:16:00,NETBANKING,FAILED,UNKNOWN,1
PAY_001618,CUST_00081,3205.56,2026-06-03 19:19:00,NETBANKING,SUCCESS,,1
PAY_001619,CUST_00081,2793.37,2026-07-03 19:37:00,NETBANKING,SUCCESS,,1
PAY_001620,CUST_00081,3086.01,2026-08-03 18:01:00,NETBANKING,SUCCESS,,1
PAY_001621,CUST_00082,1891.66,2025-01-20 14:27:00,CARD,SUCCESS,,1
PAY_001622,CUST_00082,1674.52,2025-01-27 15:01:00,UPI,SUCCESS,,1
PAY_001623,CUST_00082,1465.55,2025-02-03 16:05:00,CARD,SUCCESS,,1
PAY_001624,CUST_00082,1674.43,2025-02-10 14:29:00,CARD,SUCCESS,,1
PAY_001625,CUST_00082,1634.35,2025-02-17 15:02:00,CARD,SUCCESS,,1
PAY_001626,CUST_00082,1838.98,2025-02-24 15:13:00,CARD,SUCCESS,,1
PAY_001627,CUST_00082,1882.27,2025-03-03 16:55:00,CARD,SUCCESS,,1
PAY_001628,CUST_00082,1534.69,2025-03-10 14:32:00,CARD,SUCCESS,,1
PAY_001629,CUST_00082,1916.81,2025-03-17 16:41:00,CARD,SUCCESS,,1
PAY_001630,CUST_00082,1529.54,2025-03-24 16:31:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001631,CUST_00082,1640.36,2025-03-31 15:38:00,CARD,SUCCESS,,1
PAY_001632,CUST_00082,1746.41,2025-04-07 14:12:00,CARD,SUCCESS,,1
PAY_001633,CUST_00082,1672.23,2025-04-14 15:49:00,CARD,SUCCESS,,1
PAY_001634,CUST_00082,1754.29,2025-04-21 16:54:00,CARD,SUCCESS,,1
PAY_001635,CUST_00082,1522.87,2025-04-28 14:06:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001636,CUST_00082,1665.16,2025-05-05 15:31:00,CARD,SUCCESS,,1
PAY_001637,CUST_00082,1895.33,2025-05-12 16:57:00,CARD,SUCCESS,,1
PAY_001638,CUST_00082,1603.41,2025-05-19 15:02:00,CARD,SUCCESS,,1
PAY_001639,CUST_00082,1592.06,2025-05-26 14:05:00,NETBANKING,SUCCESS,,1
PAY_001640,CUST_00082,1578.31,2025-06-02 16:58:00,UPI,SUCCESS,,1
PAY_001641,CUST_00083,2775.47,2025-01-11 10:36:00,WALLET,SUCCESS,,1
PAY_001642,CUST_00083,3245.8,2025-01-18 12:23:00,WALLET,FAILED,BANK_ERROR,1
PAY_001643,CUST_00083,2685.43,2025-01-25 12:26:00,WALLET,SUCCESS,,1
PAY_001644,CUST_00083,3486.03,2025-02-01 11:08:00,WALLET,SUCCESS,,1
PAY_001645,CUST_00083,2553.83,2025-02-08 12:50:00,WALLET,SUCCESS,,1
PAY_001646,CUST_00083,2923.4,2025-02-15 12:00:00,CARD,FAILED,UNKNOWN,1
PAY_001647,CUST_00083,3381.18,2025-02-22 11:12:00,WALLET,SUCCESS,,1
PAY_001648,CUST_00083,3240.3,2025-03-01 11:24:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001649,CUST_00083,2699.52,2025-03-08 11:42:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001650,CUST_00083,3794.73,2025-03-15 11:32:00,WALLET,SUCCESS,,1
PAY_001651,CUST_00083,3332.43,2025-03-22 11:53:00,CARD,SUCCESS,,1
PAY_001652,CUST_00083,3643.44,2025-03-29 11:02:00,UPI,SUCCESS,,1
PAY_001653,CUST_00083,3109.31,2025-04-05 11:25:00,UPI,SUCCESS,,1
PAY_001654,CUST_00083,3318.82,2025-04-12 11:30:00,CARD,SUCCESS,,1
PAY_001655,CUST_00083,3298.61,2025-04-19 11:15:00,WALLET,SUCCESS,,1
PAY_001656,CUST_00083,2577.63,2025-04-26 11:38:00,WALLET,SUCCESS,,1
PAY_001657,CUST_00083,3352.45,2025-05-03 11:49:00,WALLET,SUCCESS,,1
PAY_001658,CUST_00083,3562.39,2025-05-10 11:41:00,CARD,SUCCESS,,1
PAY_001659,CUST_00083,3705.2,2025-05-17 12:20:00,CARD,SUCCESS,,1
PAY_001660,CUST_00083,3644.06,2025-05-24 11:48:00,WALLET,SUCCESS,,1
PAY_001661,CUST_00084,4096.52,2025-01-21 19:42:00,WALLET,SUCCESS,,1
PAY_001662,CUST_00084,3724.37,2025-02-04 18:21:00,WALLET,SUCCESS,,1
PAY_001663,CUST_00084,3339.86,2025-02-18 18:59:00,WALLET,SUCCESS,,1
PAY_001664,CUST_00084,4272.97,2025-03-04 18:59:00,NETBANKING,SUCCESS,,1
PAY_001665,CUST_00084,4155.22,2025-03-18 18:12:00,WALLET,SUCCESS,,1
PAY_001666,CUST_00084,3564.25,2025-04-01 18:38:00,WALLET,SUCCESS,,1
PAY_001667,CUST_00084,4073.13,2025-04-15 18:51:00,WALLET,SUCCESS,,1
PAY_001668,CUST_00084,3739.13,2025-04-29 18:45:00,WALLET,SUCCESS,,1
PAY_001669,CUST_00084,3195.99,2025-05-13 19:33:00,WALLET,FAILED,BANK_ERROR,1
PAY_001670,CUST_00084,4102.59,2025-05-27 18:38:00,UPI,FAILED,UNKNOWN,1
PAY_001671,CUST_00084,3516.87,2025-06-10 18:15:00,WALLET,FAILED,UNKNOWN,1
PAY_001672,CUST_00084,3156.18,2025-06-24 19:21:00,WALLET,SUCCESS,,1
PAY_001673,CUST_00084,3750.76,2025-07-08 18:52:00,WALLET,SUCCESS,,1
PAY_001674,CUST_00084,3668.96,2025-07-22 18:59:00,NETBANKING,SUCCESS,,1
PAY_001675,CUST_00084,3775.42,2025-08-05 18:32:00,WALLET,SUCCESS,,1
PAY_001676,CUST_00084,4384.56,2025-08-19 18:40:00,WALLET,SUCCESS,,1
PAY_001677,CUST_00084,3116.63,2025-09-02 18:20:00,WALLET,SUCCESS,,1
PAY_001678,CUST_00084,4186.75,2025-09-16 17:02:00,WALLET,SUCCESS,,1
PAY_001679,CUST_00084,4093.66,2025-09-30 18:08:00,NETBANKING,SUCCESS,,1
PAY_001680,CUST_00084,3911.95,2025-10-14 17:57:00,WALLET,SUCCESS,,1
PAY_001681,CUST_00085,3432.66,2025-01-21 16:18:00,WALLET,SUCCESS,,1
PAY_001682,CUST_00085,3202.29,2025-01-28 17:48:00,WALLET,SUCCESS,,1
PAY_001683,CUST_00085,3607.71,2025-02-04 16:01:00,WALLET,SUCCESS,,1
PAY_001684,CUST_00085,3590.76,2025-02-11 16:13:00,WALLET,SUCCESS,,1
PAY_001685,CUST_00085,3693.07,2025-02-18 17:47:00,CARD,SUCCESS,,1
PAY_001686,CUST_00085,3399.6,2025-02-25 16:54:00,WALLET,SUCCESS,,1
PAY_001687,CUST_00085,3136.75,2025-03-04 16:58:00,WALLET,SUCCESS,,1
PAY_001688,CUST_00085,3644.34,2025-03-11 16:27:00,WALLET,SUCCESS,,1
PAY_001689,CUST_00085,2967.26,2025-03-18 16:14:00,WALLET,SUCCESS,,1
PAY_001690,CUST_00085,3869.71,2025-03-25 16:09:00,WALLET,SUCCESS,,1
PAY_001691,CUST_00085,3590.13,2025-04-01 16:01:00,WALLET,FAILED,UNKNOWN,1
PAY_001692,CUST_00085,4061.81,2025-04-08 16:50:00,WALLET,SUCCESS,,1
PAY_001693,CUST_00085,3373.46,2025-04-15 17:39:00,WALLET,SUCCESS,,1
PAY_001694,CUST_00085,2934.75,2025-04-22 16:45:00,NETBANKING,SUCCESS,,1
PAY_001695,CUST_00085,3133.34,2025-04-29 16:13:00,WALLET,SUCCESS,,1
PAY_001696,CUST_00085,3151.66,2025-05-06 16:57:00,WALLET,SUCCESS,,1
PAY_001697,CUST_00085,4146.74,2025-05-13 15:43:00,WALLET,SUCCESS,,1
PAY_001698,CUST_00085,3955.79,2025-05-20 16:45:00,WALLET,SUCCESS,,1
PAY_001699,CUST_00085,3519.06,2025-05-27 16:01:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001700,CUST_00085,3317.42,2025-06-03 16:16:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001701,CUST_00086,2834.68,2025-01-27 10:14:00,CARD,SUCCESS,,1
PAY_001702,CUST_00086,2348.85,2025-02-27 09:24:00,UPI,SUCCESS,,1
PAY_001703,CUST_00086,2677.39,2025-03-27 09:39:00,CARD,SUCCESS,,1
PAY_001704,CUST_00086,2277.91,2025-04-28 10:09:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001705,CUST_00086,2152.23,2025-05-27 10:19:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001706,CUST_00086,2531.0,2025-06-28 10:18:00,UPI,SUCCESS,,1
PAY_001707,CUST_00086,2063.24,2025-07-27 11:45:00,NETBANKING,SUCCESS,,1
PAY_001708,CUST_00086,2760.58,2025-08-27 11:07:00,CARD,SUCCESS,,1
PAY_001709,CUST_00086,2912.66,2025-09-27 10:34:00,CARD,SUCCESS,,1
PAY_001710,CUST_00086,2794.6,2025-10-27 10:32:00,CARD,FAILED,UNKNOWN,1
PAY_001711,CUST_00086,2452.65,2025-11-27 10:03:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001712,CUST_00086,2230.86,2025-12-28 10:29:00,CARD,SUCCESS,,1
PAY_001713,CUST_00086,2588.69,2026-01-27 10:40:00,CARD,FAILED,BANK_ERROR,1
PAY_001714,CUST_00086,2512.08,2026-02-27 10:29:00,CARD,SUCCESS,,1
PAY_001715,CUST_00086,2387.92,2026-03-28 11:46:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_001716,CUST_00086,2818.76,2026-04-28 11:45:00,CARD,SUCCESS,,1
PAY_001717,CUST_00086,2838.93,2026-05-28 10:32:00,CARD,SUCCESS,,1
PAY_001718,CUST_00086,2823.05,2026-06-27 11:23:00,CARD,FAILED,UNKNOWN,1
PAY_001719,CUST_00086,2010.42,2026-07-28 10:23:00,CARD,SUCCESS,,1
PAY_001720,CUST_00086,2620.91,2026-08-27 10:49:00,CARD,FAILED,BANK_ERROR,1
PAY_001721,CUST_00087,3484.83,2025-01-25 21:15:00,CARD,SUCCESS,,1
PAY_001722,CUST_00087,4010.06,2025-02-26 21:45:00,CARD,SUCCESS,,1
PAY_001723,CUST_00087,4712.51,2025-03-23 21:09:00,CARD,SUCCESS,,1
PAY_001724,CUST_00087,3882.13,2025-04-25 21:58:00,NETBANKING,SUCCESS,,1
PAY_001725,CUST_00087,4588.97,2025-05-27 21:22:00,NETBANKING,SUCCESS,,1
PAY_001726,CUST_00087,3792.49,2025-06-26 20:22:00,NETBANKING,SUCCESS,,1
PAY_001727,CUST_00087,4464.12,2025-07-23 20:09:00,NETBANKING,SUCCESS,,1
PAY_001728,CUST_00087,4100.97,2025-08-27 21:40:00,NETBANKING,SUCCESS,,1
PAY_001729,CUST_00087,4264.74,2025-09-27 21:22:00,NETBANKING,SUCCESS,,1
PAY_001730,CUST_00087,4690.54,2025-10-27 22:07:00,CARD,SUCCESS,,1
PAY_001731,CUST_00087,4471.6,2025-11-23 22:46:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001732,CUST_00087,4415.21,2025-12-26 21:42:00,NETBANKING,SUCCESS,,1
PAY_001733,CUST_00087,4741.72,2026-01-24 21:48:00,NETBANKING,SUCCESS,,1
PAY_001734,CUST_00087,3324.92,2026-02-26 21:02:00,NETBANKING,SUCCESS,,1
PAY_001735,CUST_00087,3932.61,2026-03-26 22:12:00,UPI,SUCCESS,,1
PAY_001736,CUST_00087,3595.93,2026-04-27 21:58:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001737,CUST_00087,4015.11,2026-05-26 20:14:00,WALLET,SUCCESS,,1
PAY_001738,CUST_00087,4716.36,2026-06-23 21:51:00,NETBANKING,FAILED,UNKNOWN,1
PAY_001739,CUST_00087,4144.62,2026-07-25 22:35:00,WALLET,SUCCESS,,1
PAY_001740,CUST_00087,4339.54,2026-08-25 22:09:00,WALLET,SUCCESS,,1
PAY_001741,CUST_00088,4144.24,2025-01-28 10:14:00,WALLET,SUCCESS,,1
PAY_001742,CUST_00088,4376.61,2025-02-28 10:31:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001743,CUST_00088,3162.32,2025-03-27 09:52:00,WALLET,SUCCESS,,1
PAY_001744,CUST_00088,3170.1,2025-04-26 10:57:00,WALLET,SUCCESS,,1
PAY_001745,CUST_00088,3533.15,2025-05-27 10:47:00,WALLET,SUCCESS,,1
PAY_001746,CUST_00088,3652.87,2025-06-26 10:39:00,UPI,SUCCESS,,1
PAY_001747,CUST_00088,4144.43,2025-07-26 10:25:00,WALLET,SUCCESS,,1
PAY_001748,CUST_00088,3118.53,2025-08-26 10:23:00,WALLET,FAILED,UNKNOWN,1
PAY_001749,CUST_00088,3541.2,2025-09-27 11:13:00,CARD,SUCCESS,,1
PAY_001750,CUST_00088,3824.84,2025-10-26 10:10:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001751,CUST_00088,4030.14,2025-11-26 09:50:00,WALLET,SUCCESS,,1
PAY_001752,CUST_00088,2947.54,2025-12-26 10:03:00,WALLET,SUCCESS,,1
PAY_001753,CUST_00088,3786.59,2026-01-27 10:42:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001754,CUST_00088,3065.7,2026-02-26 09:37:00,WALLET,SUCCESS,,1
PAY_001755,CUST_00088,3519.92,2026-03-26 10:57:00,UPI,SUCCESS,,1
PAY_001756,CUST_00088,3719.0,2026-04-27 11:53:00,CARD,SUCCESS,,1
PAY_001757,CUST_00088,3327.23,2026-05-27 11:54:00,WALLET,SUCCESS,,1
PAY_001758,CUST_00088,3273.95,2026-06-26 10:38:00,WALLET,SUCCESS,,1
PAY_001759,CUST_00088,3640.34,2026-07-27 10:44:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001760,CUST_00088,4132.52,2026-08-27 10:26:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001761,CUST_00089,3736.41,2025-01-12 21:15:00,WALLET,SUCCESS,,1
PAY_001762,CUST_00089,4364.67,2025-01-26 20:37:00,WALLET,FAILED,BANK_ERROR,1
PAY_001763,CUST_00089,3147.63,2025-02-09 21:46:00,NETBANKING,SUCCESS,,1
PAY_001764,CUST_00089,3767.24,2025-02-23 21:45:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001765,CUST_00089,3754.54,2025-03-09 21:57:00,WALLET,SUCCESS,,1
PAY_001766,CUST_00089,3136.42,2025-03-23 21:22:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001767,CUST_00089,4269.61,2025-04-06 21:11:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001768,CUST_00089,4274.56,2025-04-20 21:08:00,WALLET,SUCCESS,,1
PAY_001769,CUST_00089,4177.0,2025-05-04 21:58:00,UPI,SUCCESS,,1
PAY_001770,CUST_00089,3667.36,2025-05-18 21:16:00,WALLET,FAILED,BANK_ERROR,1
PAY_001771,CUST_00089,3249.19,2025-06-01 20:56:00,WALLET,SUCCESS,,1
PAY_001772,CUST_00089,3343.18,2025-06-15 21:58:00,WALLET,SUCCESS,,1
PAY_001773,CUST_00089,3583.75,2025-06-29 20:40:00,WALLET,SUCCESS,,1
PAY_001774,CUST_00089,3194.93,2025-07-13 21:00:00,NETBANKING,SUCCESS,,1
PAY_001775,CUST_00089,4068.97,2025-07-27 21:21:00,NETBANKING,SUCCESS,,1
PAY_001776,CUST_00089,4386.6,2025-08-10 22:25:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001777,CUST_00089,4478.03,2025-08-24 21:49:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_001778,CUST_00089,3729.05,2025-09-07 22:48:00,WALLET,SUCCESS,,1
PAY_001779,CUST_00089,4501.21,2025-09-21 22:40:00,WALLET,SUCCESS,,1
PAY_001780,CUST_00089,3739.84,2025-10-05 21:59:00,NETBANKING,SUCCESS,,1
PAY_001781,CUST_00090,2986.7,2025-01-22 15:28:00,UPI,SUCCESS,,1
PAY_001782,CUST_00090,3158.29,2025-02-22 16:16:00,WALLET,SUCCESS,,1
PAY_001783,CUST_00090,3161.15,2025-03-20 15:15:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001784,CUST_00090,2659.16,2025-04-22 16:26:00,NETBANKING,SUCCESS,,1
PAY_001785,CUST_00090,3429.21,2025-05-22 15:49:00,WALLET,FAILED,BANK_ERROR,1
PAY_001786,CUST_00090,3665.85,2025-06-22 16:18:00,CARD,SUCCESS,,1
PAY_001787,CUST_00090,3502.88,2025-07-21 15:34:00,WALLET,SUCCESS,,1
PAY_001788,CUST_00090,2664.9,2025-08-21 15:30:00,WALLET,SUCCESS,,1
PAY_001789,CUST_00090,3023.12,2025-09-21 15:42:00,WALLET,SUCCESS,,1
PAY_001790,CUST_00090,2853.77,2025-10-21 15:46:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_001791,CUST_00090,2728.06,2025-11-22 16:40:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_001792,CUST_00090,3653.53,2025-12-20 14:49:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001793,CUST_00090,3297.62,2026-01-21 15:07:00,NETBANKING,SUCCESS,,1
PAY_001794,CUST_00090,3447.84,2026-02-20 15:42:00,CARD,SUCCESS,,1
PAY_001795,CUST_00090,3701.36,2026-03-21 15:24:00,WALLET,SUCCESS,,1
PAY_001796,CUST_00090,3916.09,2026-04-20 16:51:00,UPI,SUCCESS,,1
PAY_001797,CUST_00090,3712.72,2026-05-21 15:33:00,WALLET,SUCCESS,,1
PAY_001798,CUST_00090,3086.24,2026-06-22 15:01:00,WALLET,SUCCESS,,1
PAY_001799,CUST_00090,3708.23,2026-07-20 16:49:00,WALLET,SUCCESS,,1
PAY_001800,CUST_00090,3410.89,2026-08-22 15:49:00,WALLET,FAILED,BANK_ERROR,1
PAY_001801,CUST_00091,652.97,2025-01-22 17:49:00,CARD,SUCCESS,,1
PAY_001802,CUST_00091,651.66,2025-02-05 15:02:00,CARD,SUCCESS,,1
PAY_001803,CUST_00091,621.32,2025-02-19 16:41:00,CARD,SUCCESS,,1
PAY_001804,CUST_00091,654.47,2025-03-05 16:55:00,CARD,SUCCESS,,1
PAY_001805,CUST_00091,734.87,2025-03-19 17:35:00,CARD,SUCCESS,,1
PAY_001806,CUST_00091,724.19,2025-04-02 17:35:00,CARD,SUCCESS,,1
PAY_001807,CUST_00091,753.23,2025-04-16 15:50:00,CARD,SUCCESS,,1
PAY_001808,CUST_00091,541.68,2025-04-30 16:18:00,CARD,FAILED,BANK_ERROR,1
PAY_001809,CUST_00091,632.18,2025-05-14 16:52:00,CARD,SUCCESS,,1
PAY_001810,CUST_00091,790.4,2025-05-28 16:04:00,CARD,SUCCESS,,1
PAY_001811,CUST_00091,537.38,2025-06-11 16:26:00,NETBANKING,SUCCESS,,1
PAY_001812,CUST_00091,567.85,2025-06-25 15:55:00,CARD,SUCCESS,,1
PAY_001813,CUST_00091,561.46,2025-07-09 15:23:00,NETBANKING,SUCCESS,,1
PAY_001814,CUST_00091,684.47,2025-07-23 15:11:00,CARD,SUCCESS,,1
PAY_001815,CUST_00091,614.09,2025-08-06 15:17:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001816,CUST_00091,684.72,2025-08-20 17:59:00,CARD,SUCCESS,,1
PAY_001817,CUST_00091,610.38,2025-09-03 17:42:00,UPI,SUCCESS,,1
PAY_001818,CUST_00091,706.12,2025-09-17 16:05:00,CARD,SUCCESS,,1
PAY_001819,CUST_00091,783.45,2025-10-01 15:06:00,CARD,SUCCESS,,1
PAY_001820,CUST_00091,655.99,2025-10-15 16:02:00,CARD,SUCCESS,,1
PAY_001821,CUST_00092,798.07,2025-01-11 19:37:00,UPI,SUCCESS,,1
PAY_001822,CUST_00092,719.02,2025-01-18 19:11:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_001823,CUST_00092,740.81,2025-01-25 19:13:00,CARD,SUCCESS,,1
PAY_001824,CUST_00092,811.64,2025-02-01 20:15:00,CARD,SUCCESS,,1
PAY_001825,CUST_00092,758.71,2025-02-08 19:36:00,UPI,SUCCESS,,1
PAY_001826,CUST_00092,659.63,2025-02-15 19:03:00,CARD,SUCCESS,,1
PAY_001827,CUST_00092,636.43,2025-02-22 20:18:00,CARD,SUCCESS,,1
PAY_001828,CUST_00092,616.09,2025-03-01 20:18:00,CARD,FAILED,UNKNOWN,1
PAY_001829,CUST_00092,707.29,2025-03-08 19:41:00,CARD,SUCCESS,,1
PAY_001830,CUST_00092,745.71,2025-03-15 20:12:00,CARD,SUCCESS,,1
PAY_001831,CUST_00092,805.54,2025-03-22 20:07:00,CARD,SUCCESS,,1
PAY_001832,CUST_00092,745.19,2025-03-29 19:15:00,CARD,SUCCESS,,1
PAY_001833,CUST_00092,618.05,2025-04-05 19:13:00,CARD,SUCCESS,,1
PAY_001834,CUST_00092,573.04,2025-04-12 19:45:00,CARD,SUCCESS,,1
