payment_id,customer_id,amount,failure_reason,payment_method,payment_frequency,preferred_method,typical_payment_hour,attempt_hour,hour_difference,hours_after_failure,attempt_number,action,recovered
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,24,1,PAYMENT_LINK,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,48,1,PAYMENT_LINK,1
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,16,1,1,1,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,21,6,6,1,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,3,12,12,1,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,24,1,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,48,1,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,16,1,1,2,SMART_RETRY,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,21,6,6,2,SMART_RETRY,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,3,12,12,2,SMART_RETRY,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,24,2,SMART_RETRY,1
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,48,2,SMART_RETRY,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,16,1,1,2,PAYMENT_LINK,1
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,21,6,6,2,PAYMENT_LINK,1
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,3,12,12,2,PAYMENT_LINK,1
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,24,2,PAYMENT_LINK,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,48,2,PAYMENT_LINK,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,16,1,1,2,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,21,6,6,2,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,3,12,12,2,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,24,2,NUDGE,0
PAY_002636,CUST_00132,3575.33,MANDATE_FAILURE,CARD,monthly,CARD,15,15,0,48,2,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,1,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,1,SMART_RETRY,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,1,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,1,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,1,SMART_RETRY,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,1,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,1,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,1,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,1,PAYMENT_LINK,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,1,PAYMENT_LINK,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,1,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,1,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,1,NUDGE,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,1,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,1,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,2,SMART_RETRY,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,2,SMART_RETRY,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,2,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,2,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,2,SMART_RETRY,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,2,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,2,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,2,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,2,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,2,PAYMENT_LINK,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,21,0,1,2,NUDGE,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,2,19,6,2,NUDGE,0
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,8,13,12,2,NUDGE,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,24,2,NUDGE,1
PAY_015702,CUST_00786,2101.5,INSUFFICIENT_FUNDS,NETBANKING,weekly,WALLET,21,20,1,48,2,NUDGE,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,1,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,1,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,1,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,1,SMART_RETRY,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,1,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,1,PAYMENT_LINK,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,1,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,1,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,1,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,1,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,1,NUDGE,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,1,NUDGE,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,1,NUDGE,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,1,NUDGE,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,1,NUDGE,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,2,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,2,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,2,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,2,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,2,SMART_RETRY,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,2,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,2,PAYMENT_LINK,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,2,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,2,PAYMENT_LINK,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,2,PAYMENT_LINK,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,21,0,1,2,NUDGE,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,2,19,6,2,NUDGE,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,8,13,12,2,NUDGE,0
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,24,2,NUDGE,1
PAY_005347,CUST_00268,2818.9,MANDATE_FAILURE,NETBANKING,weekly,CARD,21,20,1,48,2,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,1,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,1,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,1,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,1,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,1,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,1,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,1,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,1,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,1,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,1,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,1,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,1,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,1,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,1,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,1,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,2,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,2,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,2,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,2,SMART_RETRY,1
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,2,SMART_RETRY,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,2,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,2,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,2,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,2,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,2,PAYMENT_LINK,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,10,1,1,2,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,15,6,6,2,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,21,12,12,2,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,24,2,NUDGE,0
PAY_007710,CUST_00386,1526.26,UNKNOWN,UPI,weekly,UPI,9,9,0,48,2,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,1,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,1,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,1,SMART_RETRY,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,1,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,1,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,1,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,1,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,1,PAYMENT_LINK,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,1,PAYMENT_LINK,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,1,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,1,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,1,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,1,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,1,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,1,NUDGE,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,2,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,2,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,2,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,2,SMART_RETRY,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,2,SMART_RETRY,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,2,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,2,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,2,PAYMENT_LINK,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,2,PAYMENT_LINK,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,2,PAYMENT_LINK,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,15,1,1,2,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,20,6,6,2,NUDGE,1
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,2,12,12,2,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,24,2,NUDGE,0
PAY_003569,CUST_00179,2864.18,INSUFFICIENT_FUNDS,CARD,monthly,NETBANKING,14,14,0,48,2,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,1,SMART_RETRY,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,1,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,1,SMART_RETRY,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,1,SMART_RETRY,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,1,SMART_RETRY,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,1,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,1,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,1,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,1,PAYMENT_LINK,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,1,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,1,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,1,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,1,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,1,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,1,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,2,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,2,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,2,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,2,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,2,SMART_RETRY,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,2,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,2,PAYMENT_LINK,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,2,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,2,PAYMENT_LINK,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,2,PAYMENT_LINK,1
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,16,1,1,2,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,21,6,6,2,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,3,12,12,2,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,24,2,NUDGE,0
PAY_006429,CUST_00322,3623.77,BANK_ERROR,NETBANKING,monthly,WALLET,15,15,0,48,2,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,1,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,1,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,1,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,1,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,1,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,1,PAYMENT_LINK,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,1,PAYMENT_LINK,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,1,PAYMENT_LINK,1
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,1,PAYMENT_LINK,1
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,1,PAYMENT_LINK,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,1,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,1,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,1,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,1,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,1,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,2,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,2,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,2,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,2,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,2,SMART_RETRY,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,2,PAYMENT_LINK,1
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,2,PAYMENT_LINK,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,2,PAYMENT_LINK,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,2,PAYMENT_LINK,1
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,2,PAYMENT_LINK,1
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,19,2,1,2,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,0,17,6,2,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,6,11,12,2,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,24,2,NUDGE,0
PAY_017805,CUST_00891,1914.01,MANDATE_FAILURE,WALLET,weekly,WALLET,17,18,1,48,2,NUDGE,1
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,13,1,1,1,SMART_RETRY,0
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,18,6,6,1,SMART_RETRY,1
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,0,12,12,1,SMART_RETRY,1
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,12,0,24,1,SMART_RETRY,1
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,12,0,48,1,SMART_RETRY,0
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,13,1,1,1,PAYMENT_LINK,0
PAY_007115,CUST_00356,2392.94,INSUFFICIENT_FUNDS,NETBANKING,biweekly,NETBANKING,12,18,6,6,1,PAYMENT_LINK,1
