payment_id,customer_id,amount,timestamp,payment_method,status,failure_reason,attempt_number
PAY_003783,CUST_00190,1880.48,2025-03-20 13:33:00,NETBANKING,FAILED,UNKNOWN,1
PAY_010827,CUST_00542,4496.12,2025-04-14 12:09:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_007271,CUST_00364,609.93,2025-11-19 21:52:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_006622,CUST_00332,5110.69,2025-01-20 15:28:00,CARD,FAILED,BANK_ERROR,1
PAY_008627,CUST_00432,1286.33,2025-03-07 08:17:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_005712,CUST_00286,4635.2,2025-12-22 10:40:00,WALLET,FAILED,BANK_ERROR,1
PAY_007177,CUST_00359,2873.62,2025-05-03 11:09:00,UPI,FAILED,UNKNOWN,1
PAY_008680,CUST_00434,4983.03,2025-10-14 11:25:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_014278,CUST_00714,1530.89,2025-05-22 16:39:00,NETBANKING,FAILED,UNKNOWN,1
PAY_015289,CUST_00765,3251.03,2025-03-19 15:13:00,CARD,FAILED,UNKNOWN,1
PAY_019072,CUST_00954,5356.73,2025-06-15 19:36:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_011415,CUST_00571,2066.66,2026-03-21 21:11:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_002325,CUST_00117,1487.0,2025-05-17 11:00:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_016682,CUST_00835,4267.46,2025-01-24 18:12:00,WALLET,FAILED,UNKNOWN,1
PAY_001195,CUST_00060,1922.51,2025-04-26 15:23:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_016028,CUST_00802,850.66,2025-08-24 20:46:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_015672,CUST_00784,4305.03,2025-12-24 21:40:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_006810,CUST_00341,2282.73,2025-10-19 21:52:00,CARD,FAILED,BANK_ERROR,1
PAY_015397,CUST_00770,5082.58,2026-05-25 13:35:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_003528,CUST_00177,5172.25,2025-08-14 10:37:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_010972,CUST_00549,3650.47,2025-12-02 10:01:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_006558,CUST_00328,1792.89,2025-05-05 13:16:00,CARD,FAILED,UNKNOWN,1
PAY_001944,CUST_00098,933.97,2025-02-21 14:12:00,CARD,FAILED,BANK_ERROR,1
PAY_016050,CUST_00803,3547.86,2025-03-28 20:26:00,WALLET,FAILED,UNKNOWN,1
PAY_001948,CUST_00098,1201.37,2025-04-18 13:49:00,CARD,FAILED,UNKNOWN,1
PAY_005269,CUST_00264,3338.61,2025-02-27 17:27:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_002276,CUST_00114,1836.33,2025-05-01 20:43:00,UPI,FAILED,UNKNOWN,1
PAY_013845,CUST_00693,1798.8,2025-03-04 19:51:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001704,CUST_00086,2277.91,2025-04-28 10:09:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_004483,CUST_00225,4254.17,2025-03-04 19:15:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_014493,CUST_00725,2554.9,2026-01-05 15:48:00,UPI,FAILED,BANK_ERROR,1
PAY_013692,CUST_00685,3488.18,2025-06-26 18:29:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_013007,CUST_00651,4042.07,2025-07-14 08:20:00,UPI,FAILED,BANK_ERROR,1
PAY_015768,CUST_00789,897.97,2025-03-04 08:01:00,WALLET,FAILED,BANK_ERROR,1
PAY_001528,CUST_00077,3064.79,2025-08-08 14:09:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001710,CUST_00086,2794.6,2025-10-27 10:32:00,CARD,FAILED,UNKNOWN,1
PAY_008623,CUST_00432,1876.97,2025-02-07 08:47:00,WALLET,FAILED,UNKNOWN,1
PAY_001762,CUST_00089,4364.67,2025-01-26 20:37:00,WALLET,FAILED,BANK_ERROR,1
PAY_014797,CUST_00740,3851.16,2026-05-21 19:47:00,WALLET,FAILED,BANK_ERROR,1
PAY_015674,CUST_00784,5469.41,2026-02-25 22:10:00,UPI,FAILED,BANK_ERROR,1
PAY_001720,CUST_00086,2620.91,2026-08-27 10:49:00,CARD,FAILED,BANK_ERROR,1
PAY_006070,CUST_00304,1341.07,2025-05-16 19:30:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_008216,CUST_00411,1924.9,2025-04-30 16:20:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_005386,CUST_00270,3192.78,2025-06-10 11:06:00,UPI,FAILED,BANK_ERROR,1
PAY_004441,CUST_00223,1378.11,2025-01-11 11:28:00,UPI,FAILED,UNKNOWN,1
PAY_013298,CUST_00665,454.69,2026-06-03 17:30:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_017861,CUST_00894,3095.63,2025-01-09 13:20:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_015116,CUST_00756,1071.43,2026-04-11 18:22:00,WALLET,FAILED,UNKNOWN,1
PAY_011502,CUST_00576,900.9,2025-02-07 08:59:00,WALLET,FAILED,BANK_ERROR,1
PAY_007866,CUST_00394,4405.65,2025-03-25 08:48:00,UPI,FAILED,UNKNOWN,1
PAY_012400,CUST_00620,2481.13,2026-05-02 13:37:00,WALLET,FAILED,UNKNOWN,1
PAY_007263,CUST_00364,747.44,2025-03-16 22:52:00,UPI,FAILED,BANK_ERROR,1
PAY_010684,CUST_00535,4112.48,2025-03-03 21:54:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_000107,CUST_00006,5094.22,2025-04-10 13:51:00,UPI,FAILED,BANK_ERROR,1
PAY_010403,CUST_00521,1331.72,2025-03-25 17:31:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_004671,CUST_00234,3828.77,2025-03-28 11:57:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_001731,CUST_00087,4471.6,2025-11-23 22:46:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_010916,CUST_00546,3308.69,2026-04-13 16:58:00,CARD,FAILED,UNKNOWN,1
PAY_005980,CUST_00299,2196.88,2025-05-18 14:41:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_013168,CUST_00659,3475.5,2025-01-01 18:04:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_013284,CUST_00665,365.05,2025-04-03 19:45:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_011079,CUST_00554,1247.53,2025-09-21 12:04:00,WALLET,FAILED,UNKNOWN,1
PAY_004689,CUST_00235,2858.43,2025-08-05 08:11:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_006584,CUST_00330,3024.68,2025-01-24 15:32:00,WALLET,FAILED,BANK_ERROR,1
PAY_002666,CUST_00134,2944.17,2025-06-23 12:30:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_000487,CUST_00025,5116.97,2025-07-26 17:41:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_014703,CUST_00736,452.01,2025-03-16 14:54:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_017603,CUST_00881,1206.54,2025-02-09 08:00:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_001539,CUST_00077,4108.94,2026-07-07 14:58:00,CARD,FAILED,UNKNOWN,1
PAY_002829,CUST_00142,549.23,2025-03-19 12:07:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_014973,CUST_00749,1083.08,2025-07-01 17:21:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_012016,CUST_00601,5375.82,2025-08-13 12:16:00,WALLET,FAILED,UNKNOWN,1
PAY_002121,CUST_00107,795.2,2025-01-25 14:07:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_006914,CUST_00346,2971.36,2025-07-12 09:58:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_012628,CUST_00632,2256.52,2025-04-15 20:24:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_018361,CUST_00919,5020.24,2025-01-11 08:01:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_005180,CUST_00259,4622.13,2025-05-31 16:36:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_019930,CUST_00997,1472.73,2025-03-28 13:17:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_004039,CUST_00202,4553.82,2025-05-18 11:48:00,WALLET,FAILED,BANK_ERROR,1
PAY_012159,CUST_00608,530.22,2026-07-03 20:43:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_019616,CUST_00981,1639.3,2026-04-21 21:27:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_018257,CUST_00913,4995.02,2025-05-15 10:38:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_005418,CUST_00271,2403.35,2026-06-27 11:04:00,CARD,FAILED,BANK_ERROR,1
PAY_006841,CUST_00343,2172.51,2025-01-22 21:40:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_003189,CUST_00160,3023.5,2025-03-13 13:35:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_009354,CUST_00468,866.21,2026-02-10 08:36:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_010960,CUST_00548,1386.59,2025-10-13 14:00:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_001760,CUST_00088,4132.52,2026-08-27 10:26:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_002835,CUST_00142,701.87,2025-04-30 12:58:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_017454,CUST_00873,478.07,2025-04-09 08:28:00,CARD,FAILED,BANK_ERROR,1
PAY_017627,CUST_00882,4535.95,2025-07-23 13:54:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_018164,CUST_00909,1422.57,2025-04-13 14:12:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_001635,CUST_00082,1522.87,2025-04-28 14:06:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_012737,CUST_00637,1639.96,2025-08-28 16:06:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_011242,CUST_00563,395.49,2025-01-26 13:53:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_011509,CUST_00576,921.45,2025-09-11 08:11:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_009777,CUST_00489,3962.49,2026-05-12 21:17:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_011728,CUST_00587,4129.26,2025-08-09 21:39:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_017804,CUST_00891,1748.2,2025-02-04 16:29:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_002781,CUST_00140,1661.86,2025-01-15 18:06:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_002704,CUST_00136,924.23,2025-02-14 11:03:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_005399,CUST_00270,3622.3,2026-07-10 13:11:00,WALLET,FAILED,BANK_ERROR,1
PAY_011104,CUST_00556,4413.37,2025-02-11 15:16:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_012905,CUST_00646,3810.45,2025-05-24 12:53:00,UPI,FAILED,BANK_ERROR,1
PAY_006747,CUST_00338,5438.97,2025-02-21 16:37:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_012894,CUST_00645,3511.7,2026-02-11 12:28:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_015579,CUST_00779,2049.36,2026-07-22 21:35:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_015436,CUST_00772,505.27,2025-05-08 08:32:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_003816,CUST_00191,721.04,2025-05-02 13:28:00,UPI,FAILED,BANK_ERROR,1
PAY_018634,CUST_00932,3994.81,2025-04-14 18:01:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_005991,CUST_00300,1943.59,2025-11-18 16:39:00,NETBANKING,FAILED,UNKNOWN,1
PAY_013282,CUST_00665,410.3,2025-02-04 18:20:00,WALLET,FAILED,BANK_ERROR,1
PAY_018050,CUST_00903,2126.14,2025-03-29 16:36:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_007656,CUST_00383,760.84,2025-04-25 20:34:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_006606,CUST_00331,4824.59,2025-03-27 15:33:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_014036,CUST_00702,2777.66,2026-04-04 11:11:00,UPI,FAILED,BANK_ERROR,1
PAY_018461,CUST_00924,832.42,2025-01-11 16:20:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_009120,CUST_00456,986.98,2026-08-23 11:03:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_000971,CUST_00049,861.24,2025-11-19 16:15:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_001939,CUST_00097,3058.08,2025-09-27 20:07:00,UPI,FAILED,BANK_ERROR,1
PAY_006383,CUST_00320,3545.56,2025-03-27 21:12:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_001736,CUST_00087,3595.93,2026-04-27 21:58:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_016977,CUST_00849,2558.79,2025-09-07 19:11:00,UPI,FAILED,UNKNOWN,1
PAY_002006,CUST_00101,2405.63,2025-03-16 12:08:00,WALLET,FAILED,UNKNOWN,1
PAY_000294,CUST_00015,4802.39,2025-07-07 17:53:00,WALLET,FAILED,BANK_ERROR,1
PAY_019796,CUST_00990,3020.38,2025-05-03 20:34:00,CARD,FAILED,BANK_ERROR,1
PAY_015898,CUST_00795,4247.71,2025-05-02 12:40:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_006413,CUST_00321,4073.72,2025-04-13 12:27:00,UPI,FAILED,UNKNOWN,1
PAY_015069,CUST_00754,822.38,2025-09-28 15:49:00,UPI,FAILED,BANK_ERROR,1
PAY_015893,CUST_00795,3696.68,2025-03-28 13:46:00,NETBANKING,FAILED,UNKNOWN,1
PAY_000635,CUST_00032,4802.12,2025-07-22 13:47:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_009305,CUST_00466,1743.59,2025-02-15 12:50:00,UPI,FAILED,UNKNOWN,1
PAY_001808,CUST_00091,541.68,2025-04-30 16:18:00,CARD,FAILED,BANK_ERROR,1
PAY_006258,CUST_00313,3488.46,2025-05-12 14:10:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_006830,CUST_00342,3149.75,2025-05-25 12:20:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_003541,CUST_00178,5224.09,2025-01-23 14:45:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_012258,CUST_00613,4936.51,2025-05-13 09:49:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_014180,CUST_00709,5387.97,2025-05-28 15:28:00,NETBANKING,FAILED,UNKNOWN,1
PAY_011881,CUST_00595,2166.61,2025-01-02 21:00:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_010254,CUST_00513,2539.5,2025-04-22 10:18:00,WALLET,FAILED,UNKNOWN,1
PAY_019825,CUST_00992,2935.42,2025-05-04 16:58:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_018103,CUST_00906,2259.54,2025-02-21 14:36:00,CARD,FAILED,UNKNOWN,1
PAY_010878,CUST_00544,4540.45,2025-05-07 13:58:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_008568,CUST_00429,3272.21,2025-02-25 15:35:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_005665,CUST_00284,621.36,2025-02-07 20:11:00,WALLET,FAILED,UNKNOWN,1
PAY_014677,CUST_00734,1186.65,2025-09-02 13:24:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_005901,CUST_00296,4278.53,2025-01-11 10:30:00,WALLET,FAILED,UNKNOWN,1
PAY_011505,CUST_00576,759.89,2025-05-07 08:12:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_016363,CUST_00819,5011.5,2025-01-29 13:52:00,WALLET,FAILED,UNKNOWN,1
PAY_014424,CUST_00722,1766.13,2025-04-18 20:49:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_007261,CUST_00364,756.53,2025-01-19 21:05:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_004678,CUST_00234,4374.6,2025-05-16 12:33:00,WALLET,FAILED,BANK_ERROR,1
PAY_014947,CUST_00748,1880.64,2025-07-14 11:56:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_012952,CUST_00648,4319.28,2025-12-20 09:10:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_017809,CUST_00891,1909.96,2025-03-11 17:21:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_003721,CUST_00187,1454.85,2025-01-13 20:51:00,CARD,FAILED,UNKNOWN,1
PAY_003656,CUST_00183,2749.7,2025-05-03 13:24:00,CARD,FAILED,UNKNOWN,1
PAY_014524,CUST_00727,1137.06,2025-02-20 11:55:00,UPI,FAILED,UNKNOWN,1
PAY_001962,CUST_00099,3479.17,2025-02-03 09:38:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_013291,CUST_00665,407.56,2025-11-02 17:04:00,CARD,FAILED,UNKNOWN,1
PAY_002427,CUST_00122,1858.27,2025-04-16 09:19:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_019576,CUST_00979,3437.47,2026-04-07 19:34:00,WALLET,FAILED,UNKNOWN,1
PAY_019217,CUST_00961,5744.42,2025-05-15 16:30:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_006684,CUST_00335,584.56,2025-02-14 09:21:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_001715,CUST_00086,2387.92,2026-03-28 11:46:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_006654,CUST_00333,2592.26,2026-02-10 21:57:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_008434,CUST_00422,4242.39,2025-09-01 15:58:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_010005,CUST_00501,4248.02,2025-03-05 09:36:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_003255,CUST_00163,1687.98,2025-08-02 10:40:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_000605,CUST_00031,1464.15,2025-03-15 15:27:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_013332,CUST_00667,3623.0,2025-04-13 09:33:00,UPI,FAILED,UNKNOWN,1
PAY_008950,CUST_00448,695.73,2025-05-14 21:43:00,UPI,FAILED,UNKNOWN,1
PAY_016139,CUST_00807,5595.85,2025-10-03 20:52:00,UPI,FAILED,BANK_ERROR,1
PAY_000046,CUST_00003,648.04,2025-02-18 18:08:00,UPI,FAILED,UNKNOWN,1
PAY_014484,CUST_00725,2266.89,2025-04-06 16:03:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_014680,CUST_00734,1546.45,2025-12-01 14:46:00,CARD,FAILED,BANK_ERROR,1
PAY_004578,CUST_00229,705.23,2025-08-29 14:21:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_010264,CUST_00514,3249.24,2025-01-29 10:13:00,NETBANKING,FAILED,UNKNOWN,1
PAY_019521,CUST_00977,4714.46,2025-01-14 08:31:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_019842,CUST_00993,3243.89,2025-02-16 18:43:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_016434,CUST_00822,3349.43,2025-07-08 13:32:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_018859,CUST_00943,1554.82,2026-07-12 19:40:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_017263,CUST_00864,3649.05,2025-02-11 19:20:00,WALLET,FAILED,UNKNOWN,1
PAY_008264,CUST_00414,1844.16,2025-03-09 19:13:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_016851,CUST_00843,2250.5,2025-11-18 19:07:00,CARD,FAILED,BANK_ERROR,1
PAY_003111,CUST_00156,4620.0,2025-06-06 14:11:00,CARD,FAILED,UNKNOWN,1
PAY_013842,CUST_00693,1969.7,2025-01-21 18:34:00,UPI,FAILED,UNKNOWN,1
PAY_005056,CUST_00253,4205.9,2026-04-13 15:08:00,UPI,FAILED,UNKNOWN,1
PAY_013642,CUST_00683,4823.2,2025-01-21 19:26:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_007239,CUST_00362,4436.63,2025-05-29 17:16:00,WALLET,FAILED,BANK_ERROR,1
PAY_000145,CUST_00008,2600.1,2025-03-05 17:42:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_012364,CUST_00619,1656.79,2025-04-14 18:15:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_004502,CUST_00226,5380.82,2025-01-23 14:20:00,CARD,FAILED,BANK_ERROR,1
PAY_011811,CUST_00591,1128.2,2025-11-08 10:24:00,UPI,FAILED,BANK_ERROR,1
PAY_008130,CUST_00407,3727.68,2025-03-09 19:03:00,WALLET,FAILED,UNKNOWN,1
PAY_019996,CUST_01000,2542.17,2025-08-19 11:47:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_019744,CUST_00988,3430.25,2025-02-20 12:27:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_017290,CUST_00865,2827.89,2025-05-12 17:47:00,CARD,FAILED,UNKNOWN,1
PAY_007332,CUST_00367,316.14,2025-12-11 18:51:00,CARD,FAILED,UNKNOWN,1
PAY_014636,CUST_00732,1609.2,2025-08-03 16:40:00,CARD,FAILED,UNKNOWN,1
PAY_018463,CUST_00924,813.78,2025-01-25 17:31:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_003358,CUST_00168,2983.58,2025-08-29 17:07:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_018421,CUST_00922,1192.41,2025-01-17 16:30:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_000389,CUST_00020,886.74,2025-09-26 17:46:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_015064,CUST_00754,815.53,2025-04-27 15:00:00,UPI,FAILED,BANK_ERROR,1
PAY_006938,CUST_00347,3481.96,2026-06-07 13:01:00,UPI,FAILED,BANK_ERROR,1
PAY_014457,CUST_00723,1354.34,2026-05-25 19:50:00,WALLET,FAILED,BANK_ERROR,1
PAY_012780,CUST_00639,2976.97,2025-05-24 16:39:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_016072,CUST_00804,2141.33,2025-12-05 09:39:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_010460,CUST_00523,3842.37,2025-05-28 13:07:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_010551,CUST_00528,3229.67,2025-11-08 08:55:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_001792,CUST_00090,3653.53,2025-12-20 14:49:00,CARD,FAILED,INSUFFICIENT_FUNDS,1
PAY_016080,CUST_00804,1678.73,2026-08-05 08:19:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_011493,CUST_00575,3335.62,2025-07-04 10:44:00,NETBANKING,FAILED,UNKNOWN,1
PAY_018425,CUST_00922,1173.52,2025-05-15 17:19:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_004555,CUST_00228,4294.43,2025-04-25 18:29:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_016894,CUST_00845,3712.35,2025-07-11 14:07:00,UPI,FAILED,BANK_ERROR,1
PAY_004391,CUST_00220,4489.7,2025-03-26 09:06:00,NETBANKING,FAILED,UNKNOWN,1
PAY_003203,CUST_00161,2814.43,2025-03-15 19:31:00,WALLET,FAILED,UNKNOWN,1
PAY_001415,CUST_00071,2853.29,2025-08-08 12:19:00,UPI,FAILED,UNKNOWN,1
PAY_002600,CUST_00130,3578.22,2025-10-03 18:40:00,WALLET,FAILED,BANK_ERROR,1
PAY_013488,CUST_00675,1269.09,2025-02-23 17:29:00,UPI,FAILED,BANK_ERROR,1
PAY_013898,CUST_00695,619.98,2025-09-01 18:45:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_003998,CUST_00200,4391.5,2025-09-09 18:46:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_006119,CUST_00306,1258.14,2026-04-03 20:48:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_009993,CUST_00500,3949.87,2025-04-05 18:31:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_010882,CUST_00545,682.45,2025-01-21 18:24:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_015748,CUST_00788,4483.27,2025-08-07 11:33:00,UPI,FAILED,INSUFFICIENT_FUNDS,1
PAY_011671,CUST_00584,2329.98,2025-03-22 16:44:00,NETBANKING,FAILED,UNKNOWN,1
PAY_015789,CUST_00790,1087.43,2025-09-26 20:48:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_007230,CUST_00362,4941.81,2025-03-27 17:49:00,WALLET,FAILED,BANK_ERROR,1
PAY_014658,CUST_00733,2044.28,2026-06-04 15:56:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_015218,CUST_00761,3341.96,2025-09-04 20:16:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_006814,CUST_00341,2408.98,2026-02-21 21:56:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_019982,CUST_01000,2318.66,2025-02-04 10:05:00,CARD,FAILED,MANDATE_FAILURE,1
PAY_007260,CUST_00363,1100.23,2025-10-11 20:00:00,WALLET,FAILED,MANDATE_FAILURE,1
PAY_004089,CUST_00205,2978.47,2025-03-05 18:42:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_012531,CUST_00627,3642.55,2025-05-25 08:56:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_017324,CUST_00867,4308.21,2025-02-17 10:52:00,CARD,FAILED,BANK_ERROR,1
PAY_010826,CUST_00542,4399.86,2025-03-31 13:44:00,NETBANKING,FAILED,BANK_ERROR,1
PAY_013621,CUST_00682,721.06,2025-01-05 20:48:00,WALLET,FAILED,UNKNOWN,1
PAY_017718,CUST_00886,3761.79,2025-09-02 20:35:00,WALLET,FAILED,BANK_ERROR,1
PAY_005930,CUST_00297,3951.47,2025-05-25 18:05:00,NETBANKING,FAILED,MANDATE_FAILURE,1
PAY_008639,CUST_00432,1269.66,2025-05-30 08:44:00,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1
PAY_015325,CUST_00767,4367.31,2025-02-14 15:58:00,WALLET,FAILED,BANK_ERROR,1
PAY_005886,CUST_00295,2583.18,2025-06-12 19:05:00,UPI,FAILED,BANK_ERROR,1
PAY_001893,CUST_00095,3604.32,2026-01-17 13:05:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_007372,CUST_00369,1177.21,2025-04-05 18:35:00,WALLET,FAILED,INSUFFICIENT_FUNDS,1
PAY_010921,CUST_00547,5064.19,2025-01-20 08:40:00,CARD,FAILED,UNKNOWN,1
PAY_008674,CUST_00434,4881.85,2025-07-22 11:39:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001017,CUST_00051,1963.29,2025-08-23 12:24:00,WALLET,FAILED,BANK_ERROR,1
PAY_006384,CUST_00320,2991.47,2025-04-27 21:15:00,UPI,FAILED,MANDATE_FAILURE,1
PAY_001691,CUST_00085,3590.13,2025-04-01 16:01:00,WALLET,FAILED,UNKNOWN,1
